SHEET,CHAIN,CO_OWNED,STATE,SOUTNJ,CENTRALJ,NORTHJ,PA1,PA2,SHORE,EMPFT,EMPPT,NMGRS,WAGE_ST,PSODA,PFRY,PENTREE,STATUS2,EMPFT2,EMPPT2,NMGRS2,WAGE_ST2,PSODA2,PFRY2,PENTREE2,Full_Time_Equivalent1,Full_Time_Equivalent2,FULLMEAL,FULLMEAL2,treat,store_id,dFTE,GAP,NJ,KFC,ROYS,WEND,NJ_x_CO,GAP_x_CO,large,NJ_x_large
264,1,0,1,1,0,0,0,0,0,0.0,10.0,2.0,4.25,1.02,0.88,0.91,1,0.0,23.0,5.0,5.05,1.05,1.11,0.94,7.0,16.5,2.81,3.1,1,264,9.5,0.18823529411764703,1,0,0,0,0,0.0,0,0
265,1,0,1,1,0,0,0,0,0,0.0,20.0,1.0,4.25,1.02,0.88,0.94,3,0.0,0.0,0.0,,,,,11.0,0.0,2.84,,1,265,-11.0,0.18823529411764703,1,0,0,0,0,0.0,0,0
267,1,0,1,1,0,0,0,0,0,6.5,20.0,3.0,4.25,0.9,0.8,0.8,1,30.0,25.0,5.0,5.05,1.05,0.88,0.91,19.5,47.5,2.5,2.8400000000000003,1,267,28.0,0.18823529411764703,1,0,0,0,0,0.0,1,1
269,2,1,1,1,0,0,0,0,0,2.0,10.0,3.0,4.45,0.95,0.69,1.5,1,10.0,3.0,4.0,5.05,0.94,0.73,2.32,10.0,15.5,3.1399999999999997,3.9899999999999998,1,269,5.5,0.13483146067415722,1,1,0,0,1,0.13483146067415722,0,0
273,2,1,1,1,0,0,0,0,0,2.0,14.0,4.0,4.62,0.95,0.74,2.34,1,2.0,11.0,3.0,5.05,0.95,0.74,2.32,13.0,10.5,4.029999999999999,4.01,1,273,-2.5,0.09307359307359302,1,1,0,0,1,0.09307359307359302,0,0
275,2,1,1,1,0,0,0,0,0,4.0,4.0,4.0,4.25,0.95,0.79,2.34,1,1.0,8.0,2.0,5.05,0.94,0.73,2.32,10.0,7.0,4.08,3.9899999999999998,1,275,-3.0,0.18823529411764703,1,1,0,0,1,0.18823529411764703,0,0
277,2,1,1,1,0,0,0,0,0,2.0,15.0,3.0,4.25,0.95,0.85,2.34,1,1.0,14.0,3.0,5.05,0.94,0.73,2.32,12.5,11.0,4.14,3.9899999999999998,1,277,-1.5,0.18823529411764703,1,1,0,0,1,0.18823529411764703,0,0
278,2,1,1,1,0,0,0,0,0,3.0,4.0,3.0,4.25,0.95,0.74,2.19,1,0.0,9.0,4.0,5.05,0.95,0.73,2.32,8.0,8.5,3.88,4.0,1,278,0.5,0.18823529411764703,1,1,0,0,1,0.18823529411764703,0,0
282,3,1,1,1,0,0,0,0,0,2.0,14.0,3.0,4.25,1.06,0.91,0.79,3,0.0,0.0,0.0,,,,,12.0,0.0,2.7600000000000002,,1,282,-12.0,0.18823529411764703,1,0,1,0,1,0.18823529411764703,0,0
284,3,1,1,1,0,0,0,0,0,5.0,23.0,4.0,4.5,1.02,0.91,0.91,1,6.0,12.0,3.0,5.05,1.01,1.01,0.94,20.5,15.0,2.8400000000000003,2.96,1,284,-5.5,0.12222222222222218,1,0,1,0,1,0.12222222222222218,1,1
285,3,1,1,1,0,0,0,0,0,3.0,25.0,3.0,4.75,1.02,0.91,0.8,1,3.0,15.0,3.0,5.05,1.01,1.01,1.01,18.5,13.5,2.7300000000000004,3.0300000000000002,1,285,-5.0,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
286,3,1,1,1,0,0,0,0,0,1.0,15.0,3.0,4.75,1.12,,0.95,1,2.0,15.0,3.0,5.05,1.02,1.01,0.94,11.5,12.5,,2.97,1,286,1.0,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
287,3,1,1,1,0,0,0,0,0,3.0,18.0,3.0,4.5,1.06,0.91,0.95,1,2.0,15.0,3.0,5.05,1.01,1.01,0.94,15.0,12.5,2.92,2.96,1,287,-2.5,0.12222222222222218,1,0,1,0,1,0.12222222222222218,0,0
288,3,1,1,1,0,0,0,0,0,0.0,20.0,3.0,4.75,1.02,0.95,0.95,1,5.0,9.0,3.0,5.05,1.01,1.01,0.89,13.0,12.5,2.92,2.91,1,288,-0.5,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
289,3,1,1,1,0,0,0,0,0,2.0,12.0,2.0,4.25,1.02,0.95,0.95,1,3.0,10.0,2.0,5.05,1.01,1.01,2.0,10.0,10.0,2.92,4.02,1,289,0.0,0.18823529411764703,1,0,1,0,1,0.18823529411764703,0,0
290,4,0,1,1,0,0,0,0,0,8.0,12.0,3.0,4.75,0.95,0.89,0.95,1,0.0,23.0,2.0,5.05,1.0,0.85,0.94,17.0,13.5,2.79,2.79,1,290,-3.5,0.06315789473684207,1,0,0,1,0,0.0,0,0
291,4,0,1,1,0,0,0,0,0,4.0,20.0,3.0,4.55,0.95,0.86,0.95,1,5.0,16.0,3.0,5.1,1.0,0.85,0.94,17.0,16.0,2.76,2.79,1,291,-1.0,0.10989010989010989,1,0,0,1,0,0.0,0,0
292,4,0,1,1,0,0,0,0,1,10.0,15.0,3.0,4.8,0.95,0.92,0.95,1,15.0,11.0,3.0,5.05,1.0,0.84,2.69,20.5,23.5,2.8200000000000003,4.529999999999999,1,292,3.0,0.052083333333333336,1,0,0,1,0,0.0,1,1
295,1,0,1,0,0,1,0,0,0,8.0,9.0,3.0,4.75,1.06,0.95,0.95,1,,21.0,4.0,5.05,1.05,0.94,0.94,15.5,,2.96,2.9299999999999997,1,295,,0.06315789473684207,1,0,0,0,0,0.0,0,0
297,1,1,1,0,0,1,0,0,0,9.0,15.0,3.0,4.25,1.06,0.91,0.98,1,15.0,30.0,4.0,5.05,1.05,0.94,0.98,19.5,34.0,2.95,2.9699999999999998,1,297,14.5,0.18823529411764703,1,0,0,0,1,0.18823529411764703,1,1
303,3,1,1,0,0,1,0,0,0,10.0,35.0,3.0,4.35,1.12,1.0,1.02,1,12.0,35.0,3.0,5.05,1.05,1.05,1.05,30.5,32.5,3.14,3.1500000000000004,1,303,2.0,0.1609195402298851,1,0,1,0,1,0.1609195402298851,1,1
304,3,0,1,0,0,1,0,0,0,10.0,20.0,3.0,4.5,1.27,1.27,2.24,1,10.0,15.0,4.0,5.05,1.4,1.29,1.05,23.0,21.5,4.78,3.74,1,304,-1.5,0.12222222222222218,1,0,1,0,0,0.0,1,1
305,3,1,1,0,0,1,0,0,0,0.0,20.0,3.0,4.39,1.27,1.27,1.06,1,5.0,22.0,4.0,5.05,1.37,1.31,1.05,13.0,20.0,3.6,3.7300000000000004,1,305,7.0,0.15034168564920278,1,0,1,0,1,0.15034168564920278,0,0
307,3,1,1,0,0,1,0,0,0,17.5,17.5,4.0,4.25,1.19,1.19,1.06,1,25.0,25.0,6.0,5.2,1.26,,1.05,30.25,43.5,3.44,,1,307,13.25,0.18823529411764703,1,0,1,0,1,0.18823529411764703,1,1
310,4,0,1,0,0,1,0,0,0,0.0,28.0,4.0,4.25,0.91,0.91,1.94,1,3.0,23.0,3.0,5.05,0.97,0.9,2.06,18.0,17.5,3.76,3.93,1,310,-0.5,0.18823529411764703,1,0,0,1,0,0.0,0,0
312,1,0,1,1,0,0,0,0,1,4.0,6.0,3.0,4.25,1.22,1.06,0.93,1,3.0,2.0,3.0,5.05,1.26,1.05,1.02,10.0,7.0,3.2100000000000004,3.33,1,312,-3.0,0.18823529411764703,1,0,0,0,0,0.0,0,0
313,1,0,1,1,0,0,0,0,1,11.0,9.0,4.0,4.5,1.06,0.93,0.94,1,0.0,30.0,,5.05,1.0,1.01,0.89,19.5,,2.93,2.9,1,313,,0.12222222222222218,1,0,0,0,0,0.0,1,1
314,1,0,1,1,0,0,0,0,1,8.0,12.0,3.0,4.62,1.06,0.95,0.91,1,15.0,6.0,4.0,5.25,1.05,0.74,0.94,17.0,22.0,2.92,2.73,1,314,5.0,0.09307359307359302,1,0,0,0,0,0.0,0,0
316,1,1,1,1,0,0,0,0,1,15.0,15.0,3.0,4.62,1.06,0.92,0.87,1,12.0,14.0,3.0,5.05,1.05,0.94,0.94,25.5,22.0,2.85,2.9299999999999997,1,316,-3.5,0.09307359307359302,1,0,0,0,1,0.09307359307359302,1,1
317,1,0,1,1,0,0,0,0,1,0.0,8.0,2.0,4.25,1.22,0.93,0.96,1,4.0,0.0,3.0,5.05,1.26,1.05,1.05,6.0,7.0,3.11,3.3600000000000003,1,317,1.0,0.18823529411764703,1,0,0,0,0,0.0,0,0
318,2,0,1,1,0,0,0,0,1,5.0,7.0,3.0,4.75,1.23,0.98,2.61,1,7.0,6.0,4.0,5.05,1.11,0.95,2.59,11.5,14.0,4.82,4.65,1,318,2.5,0.06315789473684207,1,1,0,0,0,0.0,0,0
319,2,0,1,1,0,0,0,0,1,0.0,11.0,3.0,4.62,1.06,0.85,3.95,1,22.0,4.0,3.0,5.05,0.95,0.9,2.43,8.5,27.0,5.86,4.28,1,319,18.5,0.09307359307359302,1,1,0,0,0,0.0,0,0
322,3,1,1,1,0,0,0,0,1,8.0,13.0,4.0,4.75,1.06,1.06,1.02,1,12.0,5.0,4.0,5.05,0.96,1.01,0.94,18.5,18.5,3.14,2.91,1,322,0.0,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
325,3,1,1,1,0,0,0,0,1,4.0,15.0,4.0,4.5,1.09,1.06,0.79,1,1.0,15.0,3.0,5.05,1.02,1.01,1.01,15.5,11.5,2.9400000000000004,3.04,1,325,-4.0,0.12222222222222218,1,0,1,0,1,0.12222222222222218,0,0
333,1,0,1,0,1,0,0,0,0,2.0,16.5,4.0,4.25,1.02,0.88,0.82,1,3.0,20.0,3.0,5.05,1.04,0.87,0.87,14.25,16.0,2.7199999999999998,2.7800000000000002,1,333,1.75,0.18823529411764703,1,0,0,0,0,0.0,0,0
336,1,0,1,1,0,0,0,0,0,28.0,12.0,4.0,4.5,1.02,0.91,0.93,1,10.0,20.0,5.0,5.05,0.95,1.05,0.94,38.0,25.0,2.8600000000000003,2.94,1,336,-13.0,0.12222222222222218,1,0,0,0,0,0.0,1,1
337,1,1,1,1,0,0,0,0,0,5.0,29.5,5.0,4.87,1.06,0.93,0.93,1,25.0,5.0,3.0,5.05,,,,24.75,30.5,2.9200000000000004,,1,337,5.75,0.03696098562628331,1,0,0,0,1,0.03696098562628331,1,1
339,1,1,1,1,0,0,0,0,0,18.0,6.0,2.0,4.25,1.06,0.85,0.95,1,5.0,9.0,2.0,5.05,0.95,0.95,0.95,23.0,11.5,2.8600000000000003,2.8499999999999996,1,339,-11.5,0.18823529411764703,1,0,0,0,1,0.18823529411764703,1,1
340,1,0,1,1,0,0,0,0,0,6.0,30.0,3.0,4.25,0.96,0.95,0.85,1,15.0,17.0,2.0,5.05,1.05,0.84,0.84,24.0,25.5,2.76,2.73,1,340,1.5,0.18823529411764703,1,0,0,0,0,0.0,1,1
341,2,1,1,1,0,0,0,0,0,2.0,7.0,2.0,4.62,0.95,0.74,2.34,1,3.0,7.0,3.0,5.05,0.9,0.84,2.32,7.5,9.5,4.029999999999999,4.06,1,341,2.0,0.09307359307359302,1,1,0,0,1,0.09307359307359302,0,0
343,2,1,1,1,0,0,0,0,0,10.0,6.0,2.0,4.75,0.95,0.74,2.34,1,4.0,11.0,2.0,5.05,0.95,0.85,2.32,15.0,11.5,4.029999999999999,4.119999999999999,1,343,-3.5,0.06315789473684207,1,1,0,0,1,0.06315789473684207,0,0
346,2,1,1,1,0,0,0,0,0,2.0,10.5,2.0,4.25,0.95,,,1,3.0,12.0,3.0,,0.85,,,9.25,12.0,,,1,346,2.75,0.18823529411764703,1,1,0,0,1,0.18823529411764703,0,0
348,3,1,1,0,1,0,0,0,0,3.0,10.5,3.0,4.25,1.02,1.06,0.95,3,0.0,0.0,0.0,,,,,11.25,0.0,3.0300000000000002,,1,348,-11.25,0.18823529411764703,1,0,1,0,1,0.18823529411764703,0,0
350,3,1,1,1,0,0,0,0,0,8.0,9.0,4.0,4.75,1.06,0.91,1.12,1,5.0,20.0,2.0,5.05,1.01,1.01,0.89,16.5,17.0,3.0900000000000003,2.91,1,350,0.5,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
351,3,1,1,1,0,0,0,0,0,2.0,27.5,3.0,4.25,1.02,0.9,0.95,1,10.0,20.0,4.0,5.05,1.01,1.01,0.73,18.75,24.0,2.87,2.75,1,351,5.25,0.18823529411764703,1,0,1,0,1,0.18823529411764703,0,0
352,3,1,1,0,0,1,0,0,0,0.0,19.0,4.0,4.75,1.12,0.91,0.99,5,,,,,0.95,0.95,0.89,13.5,,3.0200000000000005,2.79,1,352,,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
353,3,1,1,1,0,0,0,0,0,7.5,22.5,3.0,4.37,1.07,0.85,0.95,1,,31.0,4.0,5.05,1.01,1.01,0.89,21.75,,2.87,2.91,1,353,,0.1556064073226544,1,0,1,0,1,0.1556064073226544,1,1
355,4,0,1,0,1,0,0,0,0,2.0,17.0,3.0,4.87,0.95,0.92,0.95,1,3.0,17.0,2.0,,1.0,0.85,0.89,13.5,13.5,2.8200000000000003,2.74,1,355,0.0,0.03696098562628331,1,0,0,1,0,0.0,0,0
359,1,1,1,1,0,0,0,0,0,0.0,22.0,4.0,4.25,1.02,0.85,0.82,1,0.0,26.0,4.0,5.05,1.05,0.87,0.82,15.0,17.0,2.69,2.7399999999999998,1,359,2.0,0.18823529411764703,1,0,0,0,1,0.18823529411764703,0,0
360,1,0,1,1,0,0,0,0,0,3.0,25.0,2.0,4.25,1.06,0.84,0.89,1,5.0,32.0,7.0,5.05,1.05,0.87,0.82,17.5,28.0,2.79,2.7399999999999998,1,360,10.5,0.18823529411764703,1,0,0,0,0,0.0,0,0
361,1,0,1,1,0,0,0,0,0,6.0,13.0,5.0,4.25,1.02,0.91,0.85,1,4.0,23.0,6.0,5.05,0.9,0.93,0.92,17.5,21.5,2.7800000000000002,2.75,1,361,4.0,0.18823529411764703,1,0,0,0,0,0.0,0,0
362,2,0,1,1,0,0,0,0,0,6.0,13.0,,4.25,1.06,0.81,2.45,1,24.0,4.0,4.0,5.05,1.05,0.84,2.43,,30.0,4.32,4.32,1,362,,0.18823529411764703,1,1,0,0,0,0.0,0,0
363,2,0,1,1,0,0,0,0,0,0.0,25.0,3.0,4.25,1.06,0.8,2.45,1,14.0,7.0,2.0,5.2,1.01,0.8,2.43,15.5,19.5,4.3100000000000005,4.24,1,363,4.0,0.18823529411764703,1,1,0,0,0,0.0,0,0
364,2,0,1,1,0,0,0,0,0,3.5,20.0,3.0,4.25,0.95,0.85,2.45,1,1.0,30.0,4.0,5.05,1.05,0.84,2.43,16.5,20.0,4.25,4.32,1,364,3.5,0.18823529411764703,1,1,0,0,0,0.0,0,0
366,3,0,1,1,0,0,0,0,0,2.0,17.0,3.0,4.5,1.02,0.91,0.63,1,1.0,19.0,4.0,5.05,1.01,0.9,0.63,13.5,14.5,2.56,2.54,1,366,1.0,0.12222222222222218,1,0,1,0,0,0.0,0,0
368,4,0,1,1,0,0,0,0,0,0.0,20.0,3.0,4.25,0.89,0.86,0.95,1,0.0,25.0,2.0,5.05,1.0,0.85,0.95,13.0,14.5,2.7,2.8,1,368,1.5,0.18823529411764703,1,0,0,1,0,0.0,0,0
369,1,1,1,0,0,1,0,0,0,0.0,15.0,4.0,4.35,1.17,1.06,1.17,3,0.0,0.0,0.0,,,,,11.5,0.0,3.4,,1,369,-11.5,0.1609195402298851,1,0,0,0,1,0.1609195402298851,0,0
370,1,0,1,0,0,1,0,0,0,20.0,11.5,3.3,4.85,1.06,0.95,0.95,1,26.0,5.0,3.0,5.05,,,,29.05,31.5,2.96,,1,370,2.4499999999999993,0.041237113402061897,1,0,0,0,0,0.0,1,1
376,1,0,1,0,0,1,0,0,0,4.0,10.0,4.0,4.5,0.95,0.95,0.96,1,0.0,17.0,3.0,5.05,1.26,1.01,1.0,13.0,11.5,2.86,3.27,1,376,-1.5,0.12222222222222218,1,0,0,0,0,0.0,0,0
377,1,0,1,0,0,1,0,0,0,12.0,6.0,3.0,4.25,1.06,0.95,0.95,1,11.0,12.0,3.0,5.05,1.05,0.95,0.94,18.0,20.0,2.96,2.94,1,377,2.0,0.18823529411764703,1,0,0,0,0,0.0,0,0
379,1,0,1,0,0,1,0,0,0,20.0,12.0,4.0,4.62,1.06,1.06,0.95,1,28.0,6.0,3.0,5.05,1.06,1.06,1.06,30.0,34.0,3.0700000000000003,3.18,1,379,4.0,0.09307359307359302,1,0,0,0,0,0.0,1,1
380,1,0,1,0,0,1,0,0,0,10.0,15.0,3.0,4.5,1.06,0.95,0.95,1,15.0,14.0,3.0,5.05,1.05,0.94,0.94,20.5,25.0,2.96,2.9299999999999997,1,380,4.5,0.12222222222222218,1,0,0,0,0,0.0,1,1
383,1,0,1,0,0,1,0,0,0,6.0,4.0,2.0,4.5,1.15,0.95,0.95,1,7.0,2.0,2.0,5.05,1.16,1.01,1.05,10.0,10.0,3.05,3.2199999999999998,1,383,0.0,0.12222222222222218,1,0,0,0,0,0.0,0,0
384,1,0,1,0,0,1,0,0,0,,,3.0,4.65,1.06,0.95,0.95,1,0.0,30.0,3.0,5.05,1.05,1.05,0.89,,18.0,2.96,2.99,1,384,,0.08602150537634397,1,0,0,0,0,0.0,0,0
385,1,0,1,0,0,1,0,0,0,16.0,14.0,3.0,4.25,,,,1,15.0,14.0,3.0,5.05,1.16,1.22,0.41,26.0,25.0,,2.79,1,385,-1.0,0.18823529411764703,1,0,0,0,0,0.0,1,1
386,1,0,1,0,0,1,0,0,0,0.0,19.0,3.0,4.25,1.06,0.95,0.95,1,14.0,10.0,4.0,5.05,1.05,0.95,0.95,12.5,23.0,2.96,2.95,1,386,10.5,0.18823529411764703,1,0,0,0,0,0.0,0,0
391,2,0,1,0,0,1,0,0,0,15.0,5.0,2.0,4.25,1.06,1.06,2.66,1,12.0,7.0,2.0,5.05,1.05,1.05,2.64,19.5,17.5,4.78,4.74,1,391,-2.0,0.18823529411764703,1,1,0,0,0,0.0,1,1
393,2,1,1,0,0,1,0,0,0,4.0,10.0,3.0,4.62,1.17,1.27,2.77,1,18.0,4.0,3.0,5.25,1.16,1.26,2.75,12.0,23.0,5.21,5.17,1,393,11.0,0.09307359307359302,1,1,0,0,1,0.09307359307359302,0,0
396,3,1,1,0,0,1,0,0,0,24.0,16.0,4.0,4.87,1.27,1.07,2.13,1,8.0,30.0,3.0,5.4,1.11,1.05,1.05,36.0,26.0,4.47,3.21,1,396,-10.0,0.03696098562628331,1,0,1,0,1,0.03696098562628331,1,1
397,3,1,1,0,0,1,0,0,0,4.0,28.0,3.0,4.25,1.12,1.02,1.06,1,6.0,15.0,3.0,5.05,1.17,1.06,2.11,21.0,16.5,3.2,4.34,1,397,-4.5,0.18823529411764703,1,0,1,0,1,0.18823529411764703,1,1
398,3,1,1,0,0,1,0,0,0,14.0,13.0,4.0,4.75,1.12,1.06,1.06,1,25.0,15.0,3.0,5.05,1.11,1.06,1.05,24.5,35.5,3.24,3.2199999999999998,1,398,11.0,0.06315789473684207,1,0,1,0,1,0.06315789473684207,1,1
399,3,1,1,0,0,1,0,0,0,13.0,8.0,3.0,4.87,1.27,1.04,1.12,1,18.0,18.0,4.0,5.05,1.26,1.08,1.05,20.0,31.0,3.43,3.3899999999999997,1,399,11.0,0.03696098562628331,1,0,1,0,1,0.03696098562628331,1,1
400,3,1,1,0,0,1,0,0,0,16.0,15.0,3.0,4.5,1.2,1.06,1.06,1,8.0,24.0,3.0,5.05,1.17,1.01,1.05,26.5,23.0,3.32,3.2299999999999995,1,400,-3.5,0.12222222222222218,1,0,1,0,1,0.12222222222222218,1,1
401,3,0,1,0,0,1,0,0,0,8.0,6.0,4.0,4.25,1.12,1.02,1.02,1,5.0,27.0,4.0,5.05,1.12,1.05,1.05,15.0,22.5,3.16,3.2199999999999998,1,401,7.5,0.18823529411764703,1,0,1,0,0,0.0,0,0
402,3,1,1,0,0,1,0,0,0,11.0,10.0,3.0,4.75,1.12,1.02,1.06,1,17.0,5.0,2.0,5.05,1.11,1.05,1.05,19.0,21.5,3.2,3.21,1,402,2.5,0.06315789473684207,1,0,1,0,1,0.06315789473684207,0,0
405,3,1,1,0,0,1,0,0,0,6.0,17.0,3.0,4.32,1.12,1.02,1.06,1,1.5,15.0,3.0,5.05,1.12,1.01,1.05,17.5,12.0,3.2,3.1799999999999997,1,405,-5.5,0.16898148148148137,1,0,1,0,1,0.16898148148148137,0,0
410,1,0,1,0,0,1,0,0,0,0.0,35.0,3.0,4.25,1.04,1.12,1.02,1,0.0,35.0,3.0,5.05,1.19,0.98,1.01,20.5,20.5,3.18,3.1799999999999997,1,410,0.0,0.18823529411764703,1,0,0,0,0,0.0,1,1
411,1,0,1,0,0,1,0,0,0,0.0,36.0,3.0,4.5,1.16,1.02,1.09,1,4.0,36.0,3.0,5.05,1.15,1.01,1.01,21.0,25.0,3.2699999999999996,3.17,1,411,4.0,0.12222222222222218,1,0,0,0,0,0.0,1,1
412,2,0,1,0,1,0,0,0,0,0.0,17.0,2.0,4.5,1.06,1.02,2.34,1,0.0,13.0,2.0,5.05,1.15,1.05,2.64,10.5,8.5,4.42,4.84,1,412,-2.0,0.12222222222222218,1,1,0,0,0,0.0,0,0
413,1,0,1,0,0,1,0,0,0,0.0,36.0,5.0,4.25,1.12,1.02,1.06,1,0.0,20.0,3.0,5.05,1.11,1.01,1.05,23.0,13.0,3.2,3.17,1,413,-10.0,0.18823529411764703,1,0,0,0,0,0.0,1,1
414,1,0,1,0,0,1,0,0,0,0.0,36.0,5.0,4.25,1.06,0.95,1.11,1,13.0,9.0,4.0,5.05,1.15,0.95,1.13,23.0,21.5,3.12,3.2299999999999995,1,414,-1.5,0.18823529411764703,1,0,0,0,0,0.0,1,1
415,1,0,1,0,0,1,0,0,0,8.0,32.0,5.0,4.25,1.06,0.91,0.98,1,0.0,38.0,4.0,5.05,1.05,0.9,1.04,29.0,23.0,2.95,2.99,1,415,-6.0,0.18823529411764703,1,0,0,0,0,0.0,1,1
417,1,1,1,0,0,1,0,0,0,4.0,28.0,3.0,4.25,1.05,0.94,1.07,1,13.0,17.0,4.0,5.05,1.11,1.09,1.0,21.0,25.5,3.06,3.2,1,417,4.5,0.18823529411764703,1,0,0,0,1,0.18823529411764703,1,1
418,1,0,1,0,0,1,0,0,0,30.0,15.0,4.0,4.25,1.02,1.01,0.52,1,0.0,35.0,4.0,5.05,1.03,0.9,0.59,41.5,21.5,2.5500000000000003,2.52,1,418,-20.0,0.18823529411764703,1,0,0,0,0,0.0,1,1
419,2,1,1,0,0,1,0,0,0,3.0,10.0,4.0,4.25,1.06,0.85,2.34,1,5.0,5.0,2.0,5.05,1.05,0.84,2.53,12.0,9.5,4.25,4.42,1,419,-2.5,0.18823529411764703,1,1,0,0,1,0.18823529411764703,0,0
421,2,1,1,0,0,1,0,0,0,20.0,10.0,8.0,4.62,1.06,0.85,2.34,1,25.0,7.0,8.0,5.05,1.05,0.84,2.32,33.0,36.5,4.25,4.21,1,421,3.5,0.09307359307359302,1,1,0,0,1,0.09307359307359302,1,1
422,2,0,1,0,0,1,0,0,0,0.0,7.0,3.0,4.75,1.06,0.85,2.34,1,5.0,10.0,6.0,5.05,1.01,0.84,2.32,6.5,16.0,4.25,4.17,1,422,9.5,0.06315789473684207,1,1,0,0,0,0.0,0,0
423,2,1,1,0,0,1,0,0,0,2.0,10.0,2.0,4.95,1.06,0.85,2.34,1,19.0,3.5,3.0,5.25,1.05,0.84,2.32,9.0,23.75,4.25,4.21,1,423,14.75,0.02020202020202013,1,1,0,0,1,0.02020202020202013,0,0
424,2,1,1,0,0,1,0,0,0,3.5,6.5,3.0,4.75,1.06,0.85,2.34,1,12.0,3.0,4.0,5.25,1.05,0.94,2.32,9.75,17.5,4.25,4.31,1,424,7.75,0.06315789473684207,1,1,0,0,1,0.06315789473684207,0,0
426,3,1,1,0,0,1,0,0,0,3.0,33.0,5.0,4.25,1.18,1.02,1.06,1,5.0,25.0,3.0,5.05,1.11,1.05,1.05,24.5,20.5,3.2600000000000002,3.21,1,426,-4.0,0.18823529411764703,1,0,1,0,1,0.18823529411764703,1,1
427,4,0,1,0,0,1,0,0,0,7.0,8.0,3.0,4.75,1.06,0.98,2.03,1,0.0,35.0,3.0,5.05,1.11,1.09,2.07,14.0,20.5,4.07,4.27,1,427,6.5,0.06315789473684207,1,0,0,1,0,0.0,0,0
428,4,0,1,0,0,1,0,0,0,0.0,33.0,3.0,4.62,1.06,0.98,1.06,1,10.0,24.0,3.0,5.14,1.05,0.89,2.11,19.5,25.0,3.1,4.05,1,428,5.5,0.09307359307359302,1,0,0,1,0,0.0,1,1
